location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city,so2
Sheffield Devonshire Green - UKA00575,2025-08-27T04:00:00Z,NA,3,55,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T05:00:00Z,NA,4,54,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T06:00:00Z,NA,4,54,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T07:00:00Z,NA,10,52,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T08:00:00Z,NA,12,51,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T09:00:00Z,NA,11,50,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T10:00:00Z,NA,7,51,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T11:00:00Z,NA,5,53,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T12:00:00Z,NA,7,55,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T13:00:00Z,NA,7,57,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T14:00:00Z,NA,8,58,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T15:00:00Z,NA,8,60,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T16:00:00Z,NA,8,62,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T17:00:00Z,NA,7,64,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T18:00:00Z,NA,7,63,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T19:00:00Z,NA,10,60,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T20:00:00Z,NA,8,57,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T21:00:00Z,NA,13,54,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T22:00:00Z,NA,13,50,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-27T23:00:00Z,NA,25,46,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T00:00:00Z,NA,25.43625,19.55786,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T01:00:00Z,NA,21,36,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T02:00:00Z,NA,12,33,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T03:00:00Z,NA,9,31,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T04:00:00Z,NA,6,30,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T05:00:00Z,NA,7,29,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T06:00:00Z,NA,11,27,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T07:00:00Z,NA,13,28,10,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T08:00:00Z,NA,17,29,10,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T09:00:00Z,NA,11,30,10,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T10:00:00Z,NA,6,31,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T11:00:00Z,NA,5,33,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T12:00:00Z,NA,5,33,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T13:00:00Z,NA,6,35,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T14:00:00Z,NA,6,41,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T15:00:00Z,NA,8,45,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T16:00:00Z,NA,6,49,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T17:00:00Z,NA,6,52,8,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T18:00:00Z,NA,5,54,8,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T19:00:00Z,NA,6,54,8,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T20:00:00Z,NA,9,54,8,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T21:00:00Z,NA,12,49,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T22:00:00Z,NA,11,47,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-28T23:00:00Z,NA,11,45,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T01:00:00Z,NA,7,42,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T02:00:00Z,NA,7,41,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T03:00:00Z,NA,7,40,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T04:00:00Z,NA,7,40,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T05:00:00Z,NA,6,41,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T06:00:00Z,NA,8,42,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T07:00:00Z,NA,10,41,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T08:00:00Z,NA,12,38,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T09:00:00Z,NA,15,37,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T10:00:00Z,NA,10,36,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T11:00:00Z,NA,7,37,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T12:00:00Z,NA,7,39,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T13:00:00Z,NA,7,41,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T14:00:00Z,NA,5,44,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T15:00:00Z,NA,5,46,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T16:00:00Z,NA,7,49,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T17:00:00Z,NA,7,53,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T18:00:00Z,NA,6,56,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T19:00:00Z,NA,7,57,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T20:00:00Z,NA,11,56,8,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T21:00:00Z,NA,10,55,9,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T22:00:00Z,NA,9,53,9,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-29T23:00:00Z,NA,10,51,9,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T00:00:00Z,NA,9.5625,39.31529,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T01:00:00Z,NA,14,45,9,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T02:00:00Z,NA,11,41,8,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T03:00:00Z,NA,8,39,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T04:00:00Z,NA,7,37,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T05:00:00Z,NA,5,36,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T06:00:00Z,NA,8,34,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T07:00:00Z,NA,9,33,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T08:00:00Z,NA,7,32,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T09:00:00Z,NA,6,32,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T10:00:00Z,NA,3,33,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T11:00:00Z,NA,2,35,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T12:00:00Z,NA,3,38,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T13:00:00Z,NA,5,41,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T14:00:00Z,NA,7,44,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T15:00:00Z,NA,6,47,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T16:00:00Z,NA,7,50,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T17:00:00Z,NA,6,52,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T18:00:00Z,NA,10,53,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T19:00:00Z,NA,8,51,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T20:00:00Z,NA,9,48,6,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T21:00:00Z,NA,9,45,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T22:00:00Z,NA,6,42,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-30T23:00:00Z,NA,5,40,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T00:00:00Z,NA,5.355,35.72303,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T01:00:00Z,NA,6,36,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T02:00:00Z,NA,6,36,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T03:00:00Z,NA,6,36,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T04:00:00Z,NA,6,37,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T05:00:00Z,NA,4,39,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T06:00:00Z,NA,3,41,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T07:00:00Z,NA,3,41,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T08:00:00Z,NA,4,42,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T09:00:00Z,NA,4,42,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T10:00:00Z,NA,3,42,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T11:00:00Z,NA,3,43,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T12:00:00Z,NA,3,44,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T13:00:00Z,NA,4,45,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T14:00:00Z,NA,5,47,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T15:00:00Z,NA,4,49,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T16:00:00Z,NA,4,53,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T17:00:00Z,NA,4,56,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T18:00:00Z,NA,4,60,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T19:00:00Z,NA,4,62,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T20:00:00Z,NA,7,63,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T21:00:00Z,NA,12,63,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T22:00:00Z,NA,11,62,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-08-31T23:00:00Z,NA,9,61,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T01:00:00Z,NA,53.55,8.98065,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T03:00:00Z,NA,54.12375,5.58796,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T04:00:00Z,NA,43.41375,10.97635,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T05:00:00Z,NA,40.73625,9.37979,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T13:00:00Z,NA,15.3,54.48261,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T15:00:00Z,NA,21.99375,49.69293,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T16:00:00Z,NA,18.55125,52.88605,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T21:00:00Z,NA,23.715,51.68863,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T22:00:00Z,NA,19.31625,52.88605,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-01T23:00:00Z,NA,33.2775,36.92045,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-02T02:00:00Z,NA,19.69875,19.55786,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-02T04:00:00Z,NA,15.10875,23.34969,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-02T05:00:00Z,NA,13.96125,23.9484,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-02T16:00:00Z,NA,13.57875,30.53421,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T00:00:00Z,NA,66.555,9.9785,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T01:00:00Z,NA,59.67,3.19312,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T02:00:00Z,NA,57.18375,1.39699,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T03:00:00Z,NA,37.8675,15.36689,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T04:00:00Z,NA,27.54,20.35614,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T05:00:00Z,NA,32.70375,10.577209999999999,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T06:00:00Z,NA,19.89,23.15012,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T07:00:00Z,NA,20.08125,22.75098,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T08:00:00Z,NA,20.655,23.74883,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T09:00:00Z,NA,21.0375,25.9441,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T10:00:00Z,NA,23.715,28.93765,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T11:00:00Z,NA,19.89,47.69723,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T12:00:00Z,NA,19.89,54.68218,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T13:00:00Z,NA,24.0975,54.88175,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T14:00:00Z,NA,25.81875,60.07057,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T15:00:00Z,NA,23.715,61.46756,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T16:00:00Z,NA,24.28875,64.26154,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T17:00:00Z,NA,24.48,78.03187,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T18:00:00Z,NA,26.20125,85.61553,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T19:00:00Z,NA,33.46875,70.64778,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T20:00:00Z,NA,32.32125,64.66068,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T21:00:00Z,NA,40.1625,43.30669,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T22:00:00Z,NA,34.425,43.10712,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-03T23:00:00Z,NA,35.76375,38.71658,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T01:00:00Z,NA,NA,NA,17,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T03:00:00Z,NA,NA,NA,18,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T04:00:00Z,NA,NA,NA,18,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T05:00:00Z,NA,NA,NA,18,10,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T06:00:00Z,NA,NA,NA,19,10,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T07:00:00Z,NA,NA,NA,19,11,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T08:00:00Z,NA,NA,NA,20,11,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T09:00:00Z,NA,NA,NA,20,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T10:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T11:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T12:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T13:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T14:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T15:00:00Z,NA,NA,NA,19,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T16:00:00Z,NA,NA,NA,20,12,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T17:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T18:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T19:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T20:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T21:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T22:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-04T23:00:00Z,NA,NA,NA,20,13,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T01:00:00Z,NA,NA,NA,10,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T02:00:00Z,NA,NA,NA,10,6,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T03:00:00Z,NA,NA,NA,11,6,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T04:00:00Z,NA,NA,NA,11,6,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T05:00:00Z,NA,NA,NA,12,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T06:00:00Z,NA,NA,NA,12,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T07:00:00Z,NA,NA,NA,12,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T08:00:00Z,NA,NA,NA,13,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T09:00:00Z,NA,NA,NA,13,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T10:00:00Z,NA,NA,NA,14,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T11:00:00Z,NA,NA,NA,15,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T12:00:00Z,NA,NA,NA,15,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T13:00:00Z,NA,NA,NA,15,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T14:00:00Z,NA,NA,NA,15,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T15:00:00Z,NA,NA,NA,15,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T16:00:00Z,NA,NA,NA,15,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T17:00:00Z,NA,NA,NA,16,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T18:00:00Z,NA,NA,NA,16,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T19:00:00Z,NA,NA,NA,16,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T20:00:00Z,NA,NA,NA,16,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T21:00:00Z,NA,NA,NA,16,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T22:00:00Z,NA,NA,NA,16,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-05T23:00:00Z,NA,NA,NA,16,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T00:00:00Z,NA,9.18,47.69723,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T01:00:00Z,NA,10,58,11,6,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T02:00:00Z,NA,10,58,11,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T03:00:00Z,NA,4,54,12,7,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T04:00:00Z,NA,4,52,12,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T05:00:00Z,NA,5,52,13,8,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T06:00:00Z,NA,7,52,13,9,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T07:00:00Z,NA,7,53,14,10,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T08:00:00Z,NA,10,53,15,10,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T09:00:00Z,NA,9,54,16,10,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T10:00:00Z,NA,9,57,17,11,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T11:00:00Z,NA,9,57,17,14,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T12:00:00Z,NA,7,64,21,14,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T13:00:00Z,NA,7,67,22,16,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T14:00:00Z,NA,8,72,24,19,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T15:00:00Z,NA,7,75,26,19,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T16:00:00Z,NA,6,79,27,21,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T17:00:00Z,NA,7,81,28,21,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T18:00:00Z,NA,6,83,29,22,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T19:00:00Z,NA,7,84,29,23,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-06T20:00:00Z,NA,6.5025,81.22499,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T00:00:00Z,NA,8.415,NA,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T01:00:00Z,NA,4,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T02:00:00Z,NA,4,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T03:00:00Z,NA,3,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T04:00:00Z,NA,3,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T05:00:00Z,NA,4,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T06:00:00Z,NA,3,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T07:00:00Z,NA,3,NA,14,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T08:00:00Z,NA,4,NA,13,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T09:00:00Z,NA,4,NA,13,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T10:00:00Z,NA,4,NA,12,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T11:00:00Z,NA,4,NA,11,5,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T12:00:00Z,NA,5,NA,10,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T13:00:00Z,NA,5,NA,9,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T14:00:00Z,NA,4,NA,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T15:00:00Z,NA,3,NA,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T16:00:00Z,NA,5,NA,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T17:00:00Z,NA,6,NA,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T18:00:00Z,NA,4,NA,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T19:00:00Z,NA,5,NA,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T20:00:00Z,NA,5,NA,6,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T21:00:00Z,NA,5,NA,5,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T22:00:00Z,NA,7,NA,5,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-07T23:00:00Z,NA,8,NA,5,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T00:00:00Z,NA,NA,50.09207,NA,NA,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T01:00:00Z,NA,NA,56,8,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T02:00:00Z,NA,NA,55,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T03:00:00Z,NA,NA,54,7,4,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T04:00:00Z,NA,NA,54,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T05:00:00Z,NA,NA,53,7,3,Sheffield,NA
Sheffield Devonshire Green - UKA00575,2025-09-08T06:00:00Z,NA,NA,52,7,3,Sheffield,NA
